0 -0.770983 0.00580274
1 -0.772523 0.00631195
2 -0.777996 0.00655351
3 -0.778532 0.00534769
4 -0.782705 0.00460155
5 -0.781458 0.00430365
6 -0.779646 0.00532841
7 -0.781552 0.00561159
8 -0.780594 0.00529887
9 -0.782993 0.00445402
10 -0.78312 0.00420032
11 -0.785033 0.00360817
12 -0.789276 0.00358413
13 -0.782797 0.00429989
14 -0.781147 0.0044305
15 -0.782053 0.00386902
16 -0.782369 0.00383441
17 -0.781214 0.00436222
18 -0.777682 0.00411947
19 -0.774778 0.00436318
20 -0.772692 0.00395431
21 -0.778209 0.00444785
22 -0.779576 0.0039365
23 -0.779274 0.00408231
24 -0.778665 0.00445124
25 -0.779879 0.004513
26 -0.779809 0.00450429
27 -0.780523 0.00489402
28 -0.778823 0.00374229
29 -0.778159 0.00464638
30 -0.7783 0.00421528
31 -0.776229 0.00427247
32 -0.774221 0.00474489
33 -0.775247 0.00458688
34 -0.778803 0.00502227
35 -0.776307 0.00428364
36 -0.775799 0.0044863
37 -0.775451 0.00451788
38 -0.777533 0.00419048
39 -0.774888 0.00419393
40 -0.777552 0.00331745
41 -0.781291 0.00458036
42 -0.78183 0.00388709
43 -0.780687 0.00407261
44 -0.778764 0.00425006
45 -0.779295 0.0044608
46 -0.779703 0.00446842
47 -0.782071 0.00299372
48 -0.783016 0.00263568
49 -0.786071 0.00343857
50 -0.79025 0.00270121
51 -0.790955 0.00365463
52 -0.792766 0.00358633
53 -0.792953 0.0031072
54 -0.786878 0.00423111
55 -0.785599 0.00462906
56 -0.78405 0.00392631
57 -0.783271 0.00333689
58 -0.782103 0.0028488
59 -0.78256 0.00396367
60 -0.783908 0.00330911
61 -0.785529 0.00345171
62 -0.78058 0.00328727
63 -0.784927 0.0034522
64 -0.782678 0.00311274
65 -0.782525 0.00343839
66 -0.78629 0.00386614
67 -0.785919 0.00364454
68 -0.785288 0.00315299
69 -0.783011 0.0030198
70 -0.782401 0.00291524
71 -0.781901 0.00352622
72 -0.783653 0.00343214
73 -0.779357 0.00321244
74 -0.779398 0.00287635
75 -0.77733 0.00285219
76 -0.776495 0.00346085
77 -0.77914 0.0033652
78 -0.782048 0.00352029
79 -0.781172 0.00295225
80 -0.784081 0.00329039
81 -0.787133 0.00337221
82 -0.78942 0.0033851
83 -0.784375 0.00330598
84 -0.781577 0.00314203
85 -0.785155 0.00217506
86 -0.78494 0.00277278
87 -0.785613 0.00270121
88 -0.783056 0.00310422
89 -0.780782 0.00285709
90 -0.779795 0.00266982
91 -0.780635 0.00350262
92 -0.779666 0.00319783
93 -0.78015 0.00271622
94 -0.777785 0.00305153
95 -0.776277 0.00268034
96 -0.779007 0.00221962
97 -0.777461 0.00314638
98 -0.779635 0.00376308
99 -0.776466 0.00376309
100 -0.778384 0.00356928
101 -0.778524 0.00336401
102 -0.780205 0.00284015
103 -0.778942 0.00361229
104 -0.782242 0.00326852
105 -0.779457 0.00358026
106 -0.776486 0.00314766
107 -0.77392 0.0035448
108 -0.774816 0.00319453
109 -0.776313 0.00274422
110 -0.777548 0.00333903
111 -0.778314 0.00333073
112 -0.776476 0.00221062
113 -0.778958 0.00193781
114 -0.780604 0.00261973
115 -0.778247 0.00253292
116 -0.781968 0.00251586
117 -0.781195 0.0029806
118 -0.782835 0.00349294
119 -0.784271 0.0040379
120 -0.781616 0.00346916
121 -0.783983 0.00310534
122 -0.781834 0.00236214
123 -0.781308 0.00275315
124 -0.777889 0.00325142
125 -0.781475 0.00300926
126 -0.77947 0.00365626
127 -0.780007 0.00297527
128 -0.779175 0.0030956
129 -0.781175 0.00302501
130 -0.780868 0.00270031
131 -0.781677 0.00303323
132 -0.781709 0.00243584
133 -0.78487 0.00285756
134 -0.784508 0.00262208
135 -0.783214 0.0029083
136 -0.782731 0.00248554
137 -0.782503 0.00350427
138 -0.784099 0.00411707
139 -0.781853 0.00413329
140 -0.779018 0.00359285
141 -0.774895 0.00366565
142 -0.776255 0.00330739
143 -0.775796 0.00310858
144 -0.777781 0.00284591
145 -0.782992 0.00272532
146 -0.781518 0.00280122
147 -0.781139 0.00235486
148 -0.782637 0.00214109
149 -0.777979 0.00240322
150 -0.780384 0.00214508
151 -0.779257 0.00264701
152 -0.780295 0.00296353
153 -0.778742 0.00311011
154 -0.782524 0.00277873
155 -0.780619 0.00318881
156 -0.781452 0.00271095
157 -0.782652 0.00295729
158 -0.782045 0.00283857
159 -0.781199 0.00366223
160 -0.781983 0.00338427
161 -0.785191 0.00280191
162 -0.78595 0.0026468
163 -0.784589 0.00282734
164 -0.784097 0.00310526
165 -0.782615 0.00250853
166 -0.782073 0.00320919
167 -0.78166 0.00295243
168 -0.782118 0.00303862
169 -0.781642 0.00302192
170 -0.781523 0.00334924
171 -0.783042 0.0029554
172 -0.780289 0.00337047
173 -0.779645 0.00352351
174 -0.781005 0.0037356
175 -0.782113 0.0036202
